R,-11.27,39.36,6.2,15.96,76.49,51.27,70.46,32.82,49.13,0,1,0,0,0,0,0,0.66794,-0.369371,-0.488142,-0.422034
S,119.42,53.99,73.12,60.25,59.02,61.67,75.95,70.45,8.66,0,1,1,0,0,0,0,0.727002,-0.294425,-0.498364,-0.358889
T,72.9,41.38,75.66,47.71,64.6,55.21,84.66,-13.22,70.85,0,0,1,1,0,0,0,0.695045,-0.433243,-0.454745,-0.349704
U,-3.15,15.76,1.6,17.34,51.75,62.25,66.92,43.94,27.72,0,0,1,0,0,0,0,0.737127,-0.332204,-0.301341,-0.464064
V,-3.8,8.14,0.01,14.27,66.15,77.04,77.35,55.65,28.3,0,0,1,0,0,0,0,0.709144,-0.410377,-0.369276,-0.438316
W,-5.29,8.19,-0.71,13.5,24.44,54.77,67.67,32.93,67.19,0,0,0,0,0,1,0,0.702714,-0.413786,-0.370178,-0.44092
X,49.38,13.1,65.34,33.32,49.43,39.61,66.64,41.35,110.53,0,0,0,0,0,0,0,0.747072,-0.314787,-0.392463,-0.422331
Y,86.56,28.54,76.49,46.47,60.07,48.89,43.81,21.48,69.93,0,0,1,0,0,0,0,0.755503,-0.298544,-0.373218,-0.447836
1,6.42,44.76,57.84,71.04,48.41,75.74,55.37,49.41,2.76,0,0,0,0,0,0,0,0.715427,-0.321866,-0.428774,-0.446952
2,-4.53,31.63,11.57,28.46,43.07,83.65,46.32,51.44,22.71,0,0,0,0,0,0,0,0.681548,-0.372454,-0.432408,-0.457455
3,-5.21,21.45,2.2,21.79,45.82,75.01,54.15,-29.7,-5.03,0,0,0,0,0,0,0,0.713745,-0.347815,-0.429562,-0.430168
4,-5.83,11.55,0.99,6.22,12.36,22.12,17.14,9.69,42.32,0,0,0,0,0,0,0,0.689805,-0.415559,-0.371961,-0.457758
5,-5.84,1.67,0.15,-1.27,-2.52,-0.57,-0.89,4.79,24.83,0,0,0,0,0,0,0,0.689298,-0.417168,-0.35868,-0.470619
6,-5.91,1.49,-0.55,5.41,-2.23,12.81,111.4,32.25,63.25,0,0,0,0,0,0,1,0.654142,-0.451659,-0.343347,-0.494094
7,-5.43,0.29,-0.38,5.43,31.91,27.02,66.64,33.03,55.28,0,0,0,0,0,0,1,0.660759,-0.449085,-0.352811,-0.482286
8,-6.22,19.75,78.12,29.08,1.05,14.05,-1.69,40.23,20.34,0,0,0,0,0,0,0,0.641188,-0.413506,-0.448893,-0.463716
9,12.48,19.88,50.95,13.69,0.09,4.46,-2.36,41.44,15.65,0,0,0,0,0,0,0,0.642815,-0.420862,-0.421503,-0.481078
